step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
2402,TRANSFER,589.6,C926494030,89381.93,88792.33,M200921274,54997.31,55586.91,0,0
2403,TRANSFER,726.11,C339304871,78278.47,77552.36,M325652030,91214.59,91940.7,0,0
2404,DEBIT,903.94,C254187153,12847.0,11943.06,M526026489,77830.89,78734.84,0,0
2405,CASH_IN,8556.27,C331730751,29216.63,20660.36,M324724833,87556.38,96112.65,0,0
2406,DEBIT,97.65,C930505435,72587.37,72489.71,M152407163,30189.11,30286.76,0,0
2407,CASH_OUT,762.95,C503479195,56519.58,55756.64,M724060555,3720.2,4483.15,0,0
2408,CASH_IN,4538.51,C814058088,98855.66,94317.15,M941583390,21659.62,26198.12,0,0
2409,PAYMENT,465.47,C203437504,40530.92,40065.45,M128960450,34377.95,34843.43,0,0
2410,CASH_IN,4804.17,C615289644,9144.54,4340.37,M883998999,13129.04,17933.22,0,0
2411,CASH_IN,823.79,C845898154,16198.37,15374.58,M914605322,2501.09,3324.87,0,0
2412,CASH_OUT,730.72,C959004068,98739.06,98008.33,M225719313,97225.43,97956.15,0,0
2413,DEBIT,442.83,C319172430,59846.91,59404.08,M358051221,42410.95,42853.78,0,0
2414,CASH_OUT,5016.74,C942354525,93841.95,88825.22,M303952236,6027.06,11043.8,0,0
2415,TRANSFER,3213.89,C878688090,99909.56,96695.66,M151906573,86286.22,89500.12,0,0
2416,CASH_OUT,1347.01,C427433791,10590.42,9243.4,M507606030,133.74,1480.75,0,0
2417,TRANSFER,155.55,C277229658,93930.33,93774.78,M716713084,57150.93,57306.48,0,0
2418,TRANSFER,2268.54,C680302396,4364.08,2095.54,M431681654,21419.14,23687.68,0,0
2419,CASH_IN,243.46,C292961126,33366.15,33122.69,M646392265,88501.55,88745.01,0,0
2420,TRANSFER,503.48,C476390199,4751.82,4248.35,M472446492,1115.54,1619.02,0,0
2421,TRANSFER,634.98,C174933083,51398.02,50763.04,M776325635,56672.43,57307.41,0,0
2422,TRANSFER,621.51,C245211538,33.7,0.0,M283737310,73444.68,74066.19,0,0
2423,PAYMENT,5045.52,C493890956,28535.65,23490.13,M275229559,61840.75,66886.28,0,0
2424,DEBIT,3676.83,C135844956,48393.06,44716.23,M758394606,97405.1,101081.94,0,0
2425,PAYMENT,1834.81,C275863037,38936.83,37102.03,M127607289,52266.07,54100.88,0,0
2426,DEBIT,700.53,C705753924,27342.75,26642.22,M616664451,26793.24,27493.77,0,0
2427,CASH_OUT,4294.47,C377706848,75123.01,70828.54,M797055337,35379.57,39674.04,0,0
2428,PAYMENT,3643.54,C926806572,73359.66,69716.12,M213567939,27542.76,31186.3,0,0
2429,TRANSFER,2108.92,C640565646,85664.33,83555.41,M945188704,38530.45,40639.37,0,0
2430,TRANSFER,2303.02,C596235616,92301.58,89998.56,M338576400,21232.99,23536.0,0,0
2431,CASH_IN,1309.82,C891532166,33110.24,31800.43,M111561013,65389.33,66699.15,0,0
2432,CASH_OUT,5480.27,C542175616,78645.15,73164.88,M333837113,84157.95,89638.22,0,0
2433,TRANSFER,263.52,C383614184,18756.08,18492.55,M851190376,19400.83,19664.35,0,0
2434,CASH_OUT,602.73,C703706648,9621.76,9019.03,M436788744,95924.99,96527.71,0,0
2435,DEBIT,1962.15,C733821695,62971.75,61009.59,M180433026,8587.58,10549.73,0,0
2436,DEBIT,3510.83,C770918669,91250.71,87739.89,M107497041,53513.66,57024.49,0,0
2437,TRANSFER,68.97,C509561005,95420.31,95351.34,M158099358,21884.41,21953.38,0,0
2438,CASH_IN,373.66,C669186474,98130.64,97756.98,M515121022,44965.43,45339.09,0,0
2439,CASH_IN,2281.36,C506161472,60827.67,58546.3,M777856788,42724.34,45005.71,0,0
2440,TRANSFER,2629.84,C782963593,32091.18,29461.35,M466194895,38919.92,41549.76,0,0
2441,CASH_OUT,1867.71,C948018349,1545.62,0.0,M927790693,40591.46,42459.17,0,0
2442,TRANSFER,1207.8,C902249202,89420.94,88213.14,M297356186,12717.42,13925.22,0,0
2443,DEBIT,832.06,C958846623,57197.99,56365.93,M720357077,10588.55,11420.61,0,0
2444,DEBIT,795.09,C537808006,46981.03,46185.94,M934573026,37752.95,38548.04,0,0
2445,CASH_IN,501.97,C824875748,68135.19,67633.22,M565737388,62073.95,62575.92,0,0
2446,CASH_OUT,2780.66,C607492773,47982.79,45202.13,M987145605,33547.39,36328.06,0,0
2447,CASH_IN,2397.06,C579138157,45326.02,42928.96,M701945015,23480.89,25877.95,0,0
2448,PAYMENT,453.13,C475888242,22123.35,21670.23,M979862300,27452.71,27905.83,0,0
2449,TRANSFER,87982.75,C830530229,23915.71,0.0,M304067757,19674.27,107657.02,1,1
2450,CASH_OUT,72.04,C663250673,59637.45,59565.4,M266921753,8633.37,8705.41,0,0
2451,DEBIT,1740.85,C731959760,82246.35,80505.5,M293867890,13148.9,14889.75,0,0
2452,DEBIT,239.04,C975867439,63077.03,62837.99,M584345025,61130.87,61369.91,0,0
2453,PAYMENT,2526.99,C367096817,82937.64,80410.65,M887042895,34466.96,36993.95,0,0
2454,DEBIT,236.21,C106551537,23144.46,22908.25,M756271757,88338.08,88574.29,0,0
2455,DEBIT,439.24,C995971758,63950.28,63511.04,M610614889,92096.91,92536.15,0,0
2456,CASH_IN,3497.56,C188896669,82561.96,79064.4,M135312960,46472.19,49969.74,0,0
2457,CASH_OUT,1028.06,C620641038,49734.56,48706.5,M775756783,9055.27,10083.33,0,0
2458,TRANSFER,2137.43,C113186300,68007.37,65869.94,M336694523,10449.96,12587.38,0,0
2459,PAYMENT,331.85,C696742568,97029.48,96697.63,M919643224,37775.05,38106.9,0,0
2460,TRANSFER,3359.53,C900586977,4876.73,1517.21,M563619142,95115.94,98475.47,0,0
2461,PAYMENT,2134.43,C480167535,41926.79,39792.36,M100739000,57104.11,59238.54,0,0
2462,TRANSFER,370.02,C911727886,93798.26,93428.24,M477055477,79512.42,79882.44,0,0
2463,CASH_OUT,320.62,C195374866,32031.12,31710.5,M252866782,74748.22,75068.84,0,0
2464,PAYMENT,4414.3,C731580399,70451.09,66036.79,M852069675,89144.06,93558.36,0,0
2465,TRANSFER,320591.82,C616965045,21473.87,0.0,M655033851,89421.63,410013.45,1,1
2466,PAYMENT,4169.57,C707144168,18601.89,14432.33,M407871451,47701.41,51870.98,0,0
2467,TRANSFER,1060.52,C798466157,1321.54,261.02,M111127336,62788.85,63849.37,0,0
2468,CASH_IN,1979.78,C436146959,34395.11,32415.33,M649454497,37508.55,39488.33,0,0
2469,TRANSFER,282.12,C842437691,5094.5,4812.38,M271676183,98871.55,99153.67,0,0
2470,PAYMENT,209.97,C773304474,27357.42,27147.45,M223627207,8788.97,8998.94,0,0
2471,DEBIT,2198.47,C789255818,73024.7,70826.23,M849454988,85882.64,88081.11,0,0
2472,CASH_IN,59.17,C888031944,83507.96,83448.79,M100961942,81212.81,81271.98,0,0
2473,CASH_IN,155.68,C189003348,46983.73,46828.05,M861238046,6557.29,6712.97,0,0
2474,TRANSFER,206.65,C641790783,17591.39,17384.74,M262284570,17735.57,17942.22,0,0
2475,DEBIT,565.98,C870773763,77134.04,76568.07,M568856968,46048.77,46614.74,0,0
2476,DEBIT,7720.48,C575070660,92871.72,85151.24,M175945317,54486.35,62206.83,0,0
2477,DEBIT,2147.34,C372154219,98214.62,96067.28,M146201191,45266.22,47413.56,0,0
2478,DEBIT,387.88,C642990035,51403.88,51016.0,M974518858,17726.11,18113.99,0,0
2479,DEBIT,517.15,C433817487,91995.89,91478.75,M705552101,67146.69,67663.84,0,0
2480,CASH_IN,733.94,C160561441,11260.04,10526.1,M743395077,42146.96,42880.9,0,0
2481,CASH_OUT,2570.51,C187917129,95258.03,92687.53,M597905041,42770.36,45340.87,0,0
2482,TRANSFER,1824.5,C387492205,30110.58,28286.07,M699295390,60173.71,61998.21,0,0
2483,DEBIT,134.86,C708830557,99324.87,99190.01,M777172703,96913.85,97048.7,0,0
2484,CASH_IN,1393.93,C330379104,51607.56,50213.64,M808551780,59250.22,60644.15,0,0
2485,CASH_IN,2031.49,C689209635,3184.32,1152.83,M549581129,58181.94,60213.42,0,0
2486,CASH_IN,96.95,C306145560,31355.68,31258.73,M584879529,88098.86,88195.82,0,0
2487,PAYMENT,697.21,C945907347,92430.71,91733.51,M968524763,57204.25,57901.46,0,0
2488,TRANSFER,172.65,C392315719,9767.55,9594.9,M542738842,74802.87,74975.52,0,0
2489,CASH_IN,3525.84,C522190962,95093.82,91567.98,M995006816,11478.3,15004.15,0,0
2490,CASH_IN,271.59,C198367584,41823.85,41552.26,M382632538,54206.46,54478.05,0,0
2491,TRANSFER,2546.73,C218449803,40534.95,37988.22,M252864044,43727.49,46274.22,0,0
2492,CASH_IN,474.89,C974470549,72763.6,72288.72,M178400716,55620.66,56095.55,0,0
2493,CASH_OUT,7018.14,C299827838,72687.52,65669.38,M500345773,70932.26,77950.4,0,0
2494,CASH_IN,466.63,C675782007,98096.86,97630.23,M718255641,20067.6,20534.23,0,0
2495,PAYMENT,13.69,C540539284,63530.29,63516.6,M328981520,72831.68,72845.37,0,0
2496,PAYMENT,1810.32,C280772948,28183.82,26373.5,M891398969,68912.64,70722.96,0,0
2497,DEBIT,2635.09,C820133128,79515.77,76880.68,M843630868,34971.89,37606.98,0,0
2498,CASH_IN,3203.98,C828046345,65389.44,62185.45,M469594041,64058.46,67262.44,0,0
2499,TRANSFER,465581.61,C428681624,75300.99,0.0,M749173028,97723.3,563304.91,1,1
2500,TRANSFER,1484.69,C268069285,2123.64,638.95,M107531185,26331.57,27816.26,0,0
2501,DEBIT,4570.14,C305109863,86634.73,82064.59,M472385433,92102.17,96672.31,0,0
2502,TRANSFER,630.3,C469187684,23929.67,23299.37,M635913520,12712.55,13342.85,0,0
2503,CASH_OUT,369.53,C822760474,11063.75,10694.22,M952832199,7423.34,7792.87,0,0
2504,PAYMENT,1420.46,C792771103,13688.63,12268.17,M511808398,52048.74,53469.19,0,0
2505,CASH_IN,1947.07,C139089759,78072.84,76125.77,M209442661,51025.61,52972.67,0,0
2506,PAYMENT,1986.62,C954609166,92357.44,90370.81,M534353062,26200.51,28187.13,0,0
2507,CASH_OUT,167.62,C556956170,31609.86,31442.24,M194397283,8755.78,8923.4,0,0
2508,CASH_OUT,2991.74,C378317075,56635.79,53644.04,M829958324,67674.15,70665.89,0,0
2509,CASH_OUT,1185.93,C670086550,17392.69,16206.76,M827425201,68463.92,69649.85,0,0
2510,DEBIT,1436.62,C218208439,10680.01,9243.39,M846414553,1761.72,3198.34,0,0
2511,TRANSFER,1854.41,C176068300,74430.38,72575.97,M553841921,57447.7,59302.12,0,0
2512,DEBIT,775.84,C182847873,93061.47,92285.63,M801403142,19375.72,20151.56,0,0
2513,CASH_IN,380.42,C107698177,35230.2,34849.78,M223865739,6801.74,7182.16,0,0
2514,DEBIT,1891.85,C559621079,25164.28,23272.43,M414684252,8362.42,10254.27,0,0
2515,DEBIT,619.32,C659325233,77193.09,76573.78,M428475590,31647.84,32267.16,0,0
2516,PAYMENT,2810.54,C494570628,36864.37,34053.82,M716553249,95775.77,98586.31,0,0
2517,PAYMENT,883.84,C133146714,65876.03,64992.19,M925977332,34855.29,35739.12,0,0
2518,DEBIT,1006.64,C928465015,21780.63,20773.99,M109248769,79608.81,80615.45,0,0
2519,CASH_OUT,5654.47,C666565560,2475.52,0.0,M744028064,94647.77,100302.23,0,0
2520,DEBIT,1829.07,C837160412,29049.63,27220.56,M809860158,19474.03,21303.1,0,0
2521,DEBIT,1391.36,C865133685,57110.33,55718.97,M757455803,7526.2,8917.56,0,0
2522,TRANSFER,179.23,C588049176,61881.43,61702.2,M425599307,12244.4,12423.63,0,0
2523,PAYMENT,8022.45,C307367136,2060.38,0.0,M184012852,83327.23,91349.68,0,0
2524,CASH_IN,823.15,C562481841,503.98,0.0,M487291796,36785.1,37608.25,0,0
2525,CASH_OUT,1415.78,C829204384,67715.52,66299.74,M971715609,88062.17,89477.95,0,0
2526,CASH_IN,1359.03,C912326173,80416.92,79057.89,M165467472,87818.16,89177.2,0,0
2527,DEBIT,4236.91,C888021563,97949.19,93712.28,M116962798,13356.01,17592.92,0,0
2528,TRANSFER,979.49,C834272667,85288.25,84308.76,M944928955,52355.81,53335.31,0,0
2529,DEBIT,2093.71,C224240514,29319.46,27225.75,M474717850,14671.06,16764.76,0,0
2530,CASH_IN,2690.49,C729821719,20574.57,17884.08,M284886342,89788.15,92478.64,0,0
2531,DEBIT,35.67,C589455196,84409.19,84373.52,M813608498,70873.19,70908.86,0,0
2532,CASH_IN,855.77,C739422150,45518.38,44662.62,M672814894,20385.86,21241.62,0,0
2533,DEBIT,4697.79,C118166602,46256.19,41558.4,M916829246,47985.71,52683.5,0,0
2534,DEBIT,421556.46,C400411215,2142.12,0.0,M651601162,73972.24,495528.7,1,1
2535,DEBIT,1130.89,C377892826,45946.38,44815.49,M898589009,66106.09,67236.98,0,0
2536,CASH_OUT,2180.01,C598174179,5493.74,3313.73,M100092960,10027.54,12207.55,0,0
2537,DEBIT,101.15,C342535892,13088.13,12986.98,M310373494,26043.09,26144.24,0,0
2538,PAYMENT,6300.41,C944978591,72833.21,66532.8,M662156433,43461.21,49761.61,0,0
2539,PAYMENT,1956.12,C422508595,61733.85,59777.73,M857275571,49494.45,51450.57,0,0
2540,DEBIT,934.58,C521610089,62423.84,61489.26,M940753940,49968.21,50902.8,0,0
2541,PAYMENT,4853.95,C481492544,13708.2,8854.25,M250022045,25209.95,30063.89,0,0
2542,CASH_OUT,797.91,C564387774,41082.76,40284.85,M631656188,53270.63,54068.54,0,0
2543,TRANSFER,18.22,C677580528,42593.99,42575.76,M826646148,31245.05,31263.27,0,0
2544,DEBIT,1430.3,C194721332,39209.58,37779.28,M492646205,4039.54,5469.84,0,0
2545,CASH_OUT,1233.56,C163751887,5606.39,4372.82,M646816236,36614.12,37847.68,0,0
2546,PAYMENT,1091.89,C483757562,2462.77,1370.88,M822281755,31985.09,33076.98,0,0
2547,CASH_IN,1094.06,C101100552,2204.14,1110.09,M743241224,29405.05,30499.11,0,0
2548,CASH_OUT,2187.08,C870716609,67768.68,65581.6,M978704151,10470.56,12657.64,0,0
2549,CASH_IN,4276.35,C988826791,90757.6,86481.25,M139181704,12483.38,16759.72,0,0
2550,TRANSFER,3164.55,C366026287,85491.05,82326.5,M363532323,13083.94,16248.49,0,0
2551,CASH_OUT,601.18,C737044232,86198.55,85597.37,M141970976,97262.3,97863.48,0,0
2552,TRANSFER,1692.71,C859343633,69477.25,67784.54,M488947458,58300.13,59992.84,0,0
2553,CASH_OUT,500.67,C125538385,22459.86,21959.2,M331627364,6367.41,6868.08,0,0
2554,PAYMENT,5299.74,C506343437,12699.09,7399.35,M141482908,32804.77,38104.5,0,0
2555,CASH_IN,353.17,C412460101,13185.09,12831.91,M495856259,79489.48,79842.65,0,0
2556,DEBIT,3120.82,C212152635,16414.75,13293.93,M416166330,29993.52,33114.34,0,0
2557,TRANSFER,142.94,C639760701,43813.56,43670.62,M929184887,84931.32,85074.26,0,0
2558,PAYMENT,3898.38,C148046599,12188.99,8290.61,M546718448,39772.17,43670.55,0,0
2559,CASH_OUT,138.84,C352936272,16362.01,16223.18,M245453012,78263.81,78402.64,0,0
2560,DEBIT,562.66,C258833003,80280.2,79717.54,M949788515,90382.19,90944.85,0,0
2561,PAYMENT,3313.18,C735804882,48322.32,45009.13,M655721302,83538.38,86851.56,0,0
2562,DEBIT,1576.18,C704657131,26730.57,25154.39,M501181031,8178.05,9754.23,0,0
2563,DEBIT,3300.8,C392476898,46547.2,43246.4,M740879965,447.09,3747.89,0,0
2564,DEBIT,77.82,C743750811,24735.02,24657.2,M853787935,53617.02,53694.85,0,0
2565,TRANSFER,1361.44,C290738262,64139.98,62778.54,M778737590,75088.0,76449.44,0,0
2566,PAYMENT,1218.66,C639688459,55134.11,53915.45,M222243458,76893.69,78112.35,0,0
2567,PAYMENT,6094.33,C293017224,95561.98,89467.65,M740399131,56191.23,62285.56,0,0
2568,PAYMENT,2621.36,C758509177,60993.04,58371.68,M589813191,71142.15,73763.51,0,0
2569,DEBIT,453.38,C241080742,55995.73,55542.35,M239327267,31529.33,31982.71,0,0
2570,CASH_OUT,787.55,C285096866,90727.34,89939.79,M277999700,62629.73,63417.28,0,0
2571,PAYMENT,84.91,C764337773,96972.22,96887.31,M154451463,13913.42,13998.33,0,0
2572,DEBIT,663.15,C249185057,78314.34,77651.18,M197812173,99196.64,99859.8,0,0
2573,CASH_OUT,555.98,C339223800,96627.26,96071.28,M396754500,69836.25,70392.23,0,0
2574,PAYMENT,1513.46,C992331593,39884.25,38370.8,M417752632,59255.49,60768.95,0,0
2575,CASH_IN,316.94,C757154718,2069.81,1752.87,M688124173,7644.6,7961.54,0,0
2576,CASH_OUT,293.97,C138317639,4374.79,4080.82,M345734382,11255.45,11549.42,0,0
2577,TRANSFER,3598.8,C546982009,95237.7,91638.9,M152309713,67317.76,70916.56,0,0
2578,DEBIT,287.52,C595218389,44185.6,43898.09,M309756081,19383.87,19671.39,0,0
2579,CASH_OUT,301.91,C242881343,36411.6,36109.69,M516747433,29277.55,29579.46,0,0
2580,TRANSFER,181.83,C690530086,7146.55,6964.72,M512926505,48348.04,48529.87,0,0
2581,DEBIT,366.86,C733014440,56294.69,55927.83,M271226270,31397.07,31763.94,0,0
2582,CASH_OUT,1061.98,C522550479,28709.37,27647.39,M558499368,65830.14,66892.11,0,0
2583,CASH_OUT,495.04,C582845945,38874.59,38379.55,M306318510,25055.01,25550.05,0,0
2584,DEBIT,6.49,C338491245,75326.66,75320.17,M452842063,59407.66,59414.14,0,0
2585,CASH_OUT,3577.33,C593653802,77798.7,74221.37,M120514339,14385.54,17962.87,0,0
2586,CASH_OUT,99.1,C411652927,59281.2,59182.09,M845842570,59830.96,59930.06,0,0
2587,TRANSFER,2523.57,C200676776,44479.5,41955.94,M382365683,94434.63,96958.2,0,0
2588,CASH_OUT,57.29,C168399918,77966.06,77908.77,M413874095,16047.72,16105.0,0,0
2589,CASH_IN,1310.82,C652810873,95873.85,94563.03,M783221692,90689.99,92000.81,0,0
2590,TRANSFER,2996.88,C473695857,25763.79,22766.91,M254035264,27267.04,30263.92,0,0
2591,PAYMENT,53.08,C629074421,32738.44,32685.36,M480355277,520.78,573.86,0,0
2592,CASH_OUT,1685.56,C669648112,34258.71,32573.15,M613461805,30606.92,32292.48,0,0
2593,DEBIT,1407.38,C108287913,41016.54,39609.15,M559583781,10224.82,11632.21,0,0
2594,CASH_IN,1878.5,C634335622,95516.5,93638.0,M906903745,54486.33,56364.83,0,0
2595,PAYMENT,1930.98,C956901334,21911.89,19980.91,M375679820,18418.99,20349.96,0,0
2596,TRANSFER,1377.85,C330396142,8266.72,6888.87,M550813473,90630.82,92008.67,0,0
2597,PAYMENT,60.81,C668736035,5379.8,5318.99,M487437375,42377.53,42438.34,0,0
2598,CASH_IN,2558.13,C784581261,38396.17,35838.04,M608779583,22553.82,25111.96,0,0
2599,DEBIT,516.33,C471315053,46281.56,45765.23,M924101393,4522.24,5038.56,0,0
2600,DEBIT,158.3,C677490704,3584.37,3426.07,M175390468,6723.99,6882.28,0,0
2601,TRANSFER,6556.54,C693990861,44068.69,37512.15,M271944480,87728.64,94285.19,0,0
2602,PAYMENT,2304.92,C237293524,51341.83,49036.91,M244961604,76584.13,78889.05,0,0
2603,TRANSFER,4237.44,C761337858,67392.28,63154.84,M907277191,11322.16,15559.6,0,0
2604,CASH_IN,1809.23,C793555194,55711.7,53902.46,M601936724,32107.47,33916.7,0,0
2605,TRANSFER,1672.12,C898373191,77681.8,76009.69,M252387991,10508.82,12180.93,0,0
2606,DEBIT,2016.6,C390710588,6890.18,4873.58,M782643050,84126.5,86143.1,0,0
2607,TRANSFER,2008.4,C304410148,69911.82,67903.42,M177503649,39720.97,41729.36,0,0
2608,PAYMENT,515.62,C487067641,59025.44,58509.82,M347597599,80127.26,80642.88,0,0
2609,DEBIT,1982.9,C835798499,58416.06,56433.15,M730940952,35526.83,37509.73,0,0
2610,DEBIT,3293.66,C628086083,76134.14,72840.48,M619924878,54271.57,57565.23,0,0
2611,TRANSFER,4125.52,C351850690,64297.82,60172.3,M462310840,79054.0,83179.51,0,0
2612,DEBIT,4059.86,C148590025,51040.41,46980.55,M812520107,50976.97,55036.83,0,0
2613,CASH_OUT,887.47,C476760739,26336.32,25448.85,M659160259,98371.92,99259.39,0,0
2614,CASH_IN,379.93,C296816364,69517.38,69137.45,M816706157,6809.19,7189.13,0,0
2615,DEBIT,4013.09,C382320966,31878.16,27865.07,M377405608,76330.66,80343.75,0,0
2616,DEBIT,494.58,C870366247,892.15,397.57,M795774849,69566.0,70060.59,0,0
2617,TRANSFER,5936.13,C798959478,8158.3,2222.17,M572059609,48073.05,54009.18,0,0
2618,TRANSFER,2638.69,C448846360,74180.85,71542.16,M395219236,41018.65,43657.35,0,0
2619,PAYMENT,5352.79,C624977922,18813.48,13460.7,M657397414,86522.24,91875.02,0,0
2620,CASH_IN,8535.39,C460512567,933.58,0.0,M990648557,99112.81,107648.2,0,0
2621,PAYMENT,4003.78,C847976567,90349.04,86345.26,M350463482,63030.2,67033.98,0,0
2622,CASH_OUT,87.9,C103928840,50765.13,50677.23,M713571423,65756.33,65844.23,0,0
2623,PAYMENT,1169.68,C432376779,88542.4,87372.72,M470472079,53549.75,54719.43,0,0
2624,CASH_OUT,356.69,C829572785,70839.72,70483.03,M914172898,9638.76,9995.44,0,0
2625,CASH_IN,1341.09,C377331303,3881.4,2540.31,M154873406,79164.61,80505.7,0,0
2626,CASH_OUT,1434.13,C256127915,30286.51,28852.39,M696684803,15736.17,17170.3,0,0
2627,PAYMENT,590.64,C661066695,32045.46,31454.81,M484045447,48286.89,48877.54,0,0
2628,DEBIT,735.89,C336491586,35804.11,35068.22,M546858155,38414.33,39150.22,0,0
2629,CASH_OUT,2024.05,C901610844,48262.77,46238.72,M577934160,16411.54,18435.59,0,0
2630,TRANSFER,1935.79,C218495439,87520.87,85585.08,M691249017,56587.6,58523.39,0,0
2631,CASH_OUT,971.43,C249650540,40420.52,39449.09,M516326370,88535.69,89507.12,0,0
2632,TRANSFER,3536.85,C608644813,9970.55,6433.69,M165532661,91585.69,95122.55,0,0
2633,DEBIT,233.57,C983785436,91994.2,91760.63,M673476595,8421.13,8654.69,0,0
2634,PAYMENT,1864.76,C525641476,99169.03,97304.26,M366490238,81255.24,83120.01,0,0
2635,CASH_IN,27.02,C924731290,51619.04,51592.02,M384962232,26966.8,26993.82,0,0
2636,PAYMENT,377.19,C179858694,23813.75,23436.56,M924240876,68441.17,68818.36,0,0
2637,PAYMENT,1736.01,C768145231,32815.58,31079.56,M161143949,42214.16,43950.17,0,0
2638,DEBIT,762.68,C851351407,20551.41,19788.73,M866909805,89800.22,90562.9,0,0
2639,TRANSFER,3040.71,C969876324,55629.87,52589.16,M252489079,5507.41,8548.13,0,0
2640,PAYMENT,1841.43,C259838366,88129.4,86287.97,M637684266,14967.69,16809.11,0,0
2641,CASH_OUT,831.38,C182841591,33071.18,32239.8,M653402945,60177.81,61009.2,0,0
2642,CASH_IN,2773.55,C298696091,14236.51,11462.96,M735868916,98304.6,101078.15,0,0
2643,CASH_IN,264.82,C557426697,55950.36,55685.54,M745932185,26535.32,26800.14,0,0
2644,PAYMENT,4781.77,C660819764,5657.18,875.4,M861064125,3493.71,8275.48,0,0
2645,CASH_IN,320.09,C385621301,24255.53,23935.44,M326228102,80519.58,80839.67,0,0
2646,PAYMENT,1081.51,C929578293,71482.65,70401.14,M924890351,54261.99,55343.51,0,0
2647,PAYMENT,3077.4,C698909605,86416.25,83338.85,M169109019,77866.25,80943.64,0,0
2648,CASH_OUT,1177.69,C898430393,40238.94,39061.25,M447525342,38309.89,39487.59,0,0
2649,PAYMENT,1549.92,C777008239,75066.49,73516.58,M448678433,73312.08,74862.0,0,0
2650,TRANSFER,628.51,C365680674,18319.34,17690.82,M254617762,22569.08,23197.6,0,0
2651,TRANSFER,673.89,C616254936,54195.04,53521.15,M927980801,97797.51,98471.4,0,0
2652,CASH_IN,2302.94,C457778260,61674.76,59371.82,M477989306,97802.65,100105.59,0,0
2653,CASH_OUT,1200.58,C173592022,26948.84,25748.26,M620112183,1951.75,3152.33,0,0
2654,TRANSFER,1106.32,C271053034,3863.77,2757.45,M135573210,19376.81,20483.13,0,0
2655,CASH_OUT,689.17,C696918332,19740.89,19051.72,M480584884,50235.55,50924.72,0,0
2656,DEBIT,542.93,C665067187,18954.83,18411.9,M887845219,3587.38,4130.32,0,0
2657,CASH_OUT,1682.45,C184547089,4829.19,3146.74,M888676983,42414.02,44096.46,0,0
2658,DEBIT,3148.0,C781118918,36826.66,33678.67,M925160343,16159.85,19307.85,0,0
2659,DEBIT,633.36,C360858797,8098.12,7464.76,M122853387,28807.56,29440.92,0,0
2660,CASH_OUT,4022.36,C714217139,3576.36,0.0,M883151694,55312.22,59334.58,0,0
2661,CASH_OUT,288324.18,C468758788,47110.3,0.0,M857443841,55473.0,343797.18,1,1
2662,DEBIT,400.77,C642789388,65786.73,65385.96,M129886235,857.67,1258.44,0,0
2663,CASH_OUT,30.83,C775976249,36265.09,36234.26,M481153831,5296.42,5327.25,0,0
2664,DEBIT,873.54,C195531552,87310.08,86436.55,M501975653,91007.12,91880.66,0,0
2665,DEBIT,499.8,C588916570,69188.35,68688.55,M768456265,58021.84,58521.64,0,0
2666,CASH_OUT,2788.02,C793381360,24439.56,21651.53,M112369514,82834.12,85622.15,0,0
2667,DEBIT,65161.91,C679748480,95799.76,30637.85,M708602042,43108.96,108270.86,1,1
2668,PAYMENT,6303.09,C787370033,21078.96,14775.87,M962594657,49889.26,56192.35,0,0
